   2.6560990e+00   3.9907616e+00   1.9989836e+00   2.2569846e+00   3.1736902e+00   2.7000158e+00   2.9303994e+00   2.4412705e+00   3.1670549e+00   3.9941743e+00   4.6304744e+00   3.1144600e+00   3.2022456e+00   2.7824841e+00   4.7752454e+00   5.6565246e+00   4.1736846e+00   5.5728899e+00   8.4304068e+00   5.3819759e+00   5.5962215e+00   5.6612047e+00   5.6957340e+00   5.8207548e+00   6.5180879e+00   5.9145726e+00   5.4238385e+00   1.2395763e+01   1.3296874e+01   1.1237969e+01   8.3954420e+00   1.5366596e+01
   2.7463766e+00   3.9680953e+00   2.1596310e+00   2.4145283e+00   3.1303259e+00   2.8121088e+00   2.9245319e+00   2.6490884e+00   3.2400456e+00   3.9711316e+00   4.7541752e+00   3.0972111e+00   3.3406316e+00   2.9042581e+00   4.9639785e+00   5.7615019e+00   4.3855531e+00   5.5294385e+00   8.5168288e+00   5.5013704e+00   5.7050638e+00   5.8349211e+00   5.8126801e+00   5.9304473e+00   6.6440778e+00   6.0132878e+00   5.5112022e+00   1.2320970e+01   1.3229012e+01   1.1146470e+01   8.2970590e+00   1.5402603e+01
   2.8119277e+00   3.9518122e+00   2.2770086e+00   2.5259830e+00   3.0999491e+00   2.8920482e+00   2.9212976e+00   2.7986188e+00   3.2912704e+00   3.9545793e+00   4.8412035e+00   3.0857427e+00   3.4370461e+00   2.9903006e+00   5.0947781e+00   5.8320281e+00   4.5334444e+00   5.4960266e+00   8.5773945e+00   5.5904909e+00   5.7867274e+00   5.9601116e+00   5.8980145e+00   6.0106670e+00   6.7338874e+00   6.0854352e+00   5.5728856e+00   1.2264130e+01   1.3177338e+01   1.1077331e+01   8.2257281e+00   1.5432485e+01
   2.8965579e+00   3.9311017e+00   2.4294637e+00   2.6659916e+00   3.0623208e+00   2.9933125e+00   2.9185285e+00   2.9898076e+00   3.3551027e+00   3.9335268e+00   4.9498830e+00   3.0723585e+00   3.5561534e+00   3.0982568e+00   5.2554384e+00   5.9156178e+00   4.7165299e+00   5.4505449e+00   8.6526578e+00   5.7086051e+00   5.8954818e+00   6.1203899e+00   6.0086229e+00   6.1148702e+00   6.8475181e+00   6.1791388e+00   5.6502352e+00   1.2187494e+01   1.3107524e+01   1.0984630e+01   8.1338225e+00   1.5475886e+01
   2.9980699e+00   3.9068950e+00   2.6136905e+00   2.8277643e+00   3.0199202e+00   3.1116581e+00   2.9175253e+00   3.2160816e+00   3.4280926e+00   3.9089185e+00   5.0744262e+00   3.0586054e+00   3.6905208e+00   3.2228100e+00   5.4351944e+00   6.0041624e+00   4.9237046e+00   5.3924715e+00   8.7382146e+00   5.8548580e+00   6.0309260e+00   6.3103267e+00   6.1417840e+00   6.2406582e+00   6.9799505e+00   6.2923069e+00   5.7394359e+00   1.2090573e+01   1.3018992e+01   1.0868213e+01   8.0239617e+00   1.5535388e+01
   3.0760086e+00   3.8889337e+00   2.7561377e+00   2.9470816e+00   2.9897165e+00   3.2000155e+00   2.9186694e+00   3.3873063e+00   3.4813620e+00   3.8906560e+00   5.1654541e+00   3.0499104e+00   3.7869613e+00   3.3145459e+00   5.5629942e+00   6.0629537e+00   5.0729268e+00   5.3452651e+00   8.8000985e+00   5.9705474e+00   6.1386429e+00   6.4541721e+00   6.2442344e+00   6.3376889e+00   7.0784033e+00   6.3797114e+00   5.8051270e+00   1.2012338e+01   1.2947328e+01   1.0774890e+01   7.9399832e+00   1.5586797e+01
   3.1695384e+00   3.8683103e+00   2.9282123e+00   3.0842417e+00   2.9566126e+00   3.3029157e+00   2.9225046e+00   3.5895859e+00   3.5419579e+00   3.8696799e+00   5.2690525e+00   3.0418280e+00   3.8944268e+00   3.4198625e+00   5.7038434e+00   6.1223087e+00   5.2398865e+00   5.2856157e+00   8.8695873e+00   6.1132620e+00   6.2721853e+00   6.6241459e+00   6.3672052e+00   6.4544481e+00   7.1923580e+00   6.4851078e+00   5.8805691e+00   1.1913932e+01   1.2856927e+01   1.0658309e+01   7.8397561e+00   1.5655315e+01
   3.2589507e+00   3.8497917e+00   3.0938363e+00   3.2087712e+00   2.9286739e+00   3.3978111e+00   2.9289789e+00   3.7793393e+00   3.5963371e+00   3.8508339e+00   5.3619474e+00   3.0367351e+00   3.9881405e+00   3.5153556e+00   5.8248765e+00   6.1669443e+00   5.3862620e+00   5.2255609e+00   8.9306992e+00   6.2536012e+00   6.4041809e+00   6.7835170e+00   6.4845306e+00   6.5661491e+00   7.2964699e+00   6.5862752e+00   5.9490415e+00   1.1815126e+01   1.2765854e+01   1.0542137e+01   7.7446482e+00   1.5728025e+01
   3.3444609e+00   3.8334491e+00   3.2532172e+00   3.3213839e+00   2.9058900e+00   3.4850973e+00   2.9380555e+00   3.9571199e+00   3.6449516e+00   3.8341878e+00   5.4447755e+00   3.0345206e+00   4.0689194e+00   3.6016135e+00   5.9273162e+00   6.1978762e+00   5.5132509e+00   5.1654115e+00   8.9838123e+00   6.3912961e+00   6.5343061e+00   6.9326242e+00   6.5962298e+00   6.6727718e+00   7.3910367e+00   6.6832774e+00   6.0110011e+00   1.1716207e+01   1.2674360e+01   1.0426707e+01   7.6544973e+00   1.5804381e+01
   3.4422135e+00   3.8167984e+00   3.4365176e+00   3.4417576e+00   2.8853268e+00   3.5803361e+00   2.9523278e+00   4.1554068e+00   3.6962880e+00   3.8172028e+00   5.5317447e+00   3.0355097e+00   4.1498895e+00   3.6937287e+00   6.0273515e+00   6.2182744e+00   5.6416687e+00   5.0935165e+00   9.0375058e+00   6.5526876e+00   6.6875618e+00   7.0984707e+00   6.7228781e+00   6.7939988e+00   7.4923312e+00   6.7942721e+00   6.0773710e+00   1.1597740e+01   1.2564348e+01   1.0289615e+01   7.5526360e+00   1.5900090e+01
   3.5349876e+00   3.8034658e+00   3.6114579e+00   3.5471083e+00   2.8721124e+00   3.6658103e+00   2.9702221e+00   4.3381215e+00   3.7406577e+00   3.8035666e+00   5.6061218e+00   3.0403045e+00   4.2146813e+00   3.7742989e+00   6.1042443e+00   6.2219478e+00   5.7457409e+00   5.0223729e+00   9.0808228e+00   6.7095105e+00   6.8372016e+00   7.2505728e+00   6.8415158e+00   6.9078881e+00   7.5808063e+00   6.8994723e+00   6.1357145e+00   1.1479954e+01   1.2454470e+01   1.0154561e+01   7.4574155e+00   1.5999455e+01
   3.6373659e+00   3.7922098e+00   3.8054258e+00   3.6524919e+00   2.8659002e+00   3.7540106e+00   2.9955800e+00   4.5327588e+00   3.7845148e+00   3.7919926e+00   5.6782805e+00   3.0504721e+00   4.2714996e+00   3.8548991e+00   6.1671651e+00   6.2071284e+00   5.8388195e+00   4.9408963e+00   9.1190328e+00   6.8862106e+00   7.0066164e+00   7.4113784e+00   6.9698898e+00   7.0314952e+00   7.6684842e+00   7.0150310e+00   6.1945496e+00   1.1343964e+01   1.2326950e+01   1.0000209e+01   7.3543690e+00   1.6118940e+01
   3.7339022e+00   3.7856783e+00   3.9889642e+00   3.7405832e+00   2.8694826e+00   3.8306989e+00   3.0256500e+00   4.7086945e+00   3.8208137e+00   3.7851792e+00   5.7361045e+00   3.0653058e+00   4.3099140e+00   3.9223560e+00   6.2038822e+00   6.1739123e+00   5.9039980e+00   4.8616549e+00   9.1448266e+00   7.0556729e+00   7.1698562e+00   7.5550544e+00   7.0875727e+00   7.1451598e+00   7.7401594e+00   7.1230325e+00   6.2444187e+00   1.1210112e+01   1.2200687e+01   9.8499806e+00   7.2596001e+00   1.6241141e+01
   3.8376684e+00   3.7840943e+00   4.1865715e+00   3.8221065e+00   2.8853799e+00   3.9053970e+00   3.0656265e+00   4.8884803e+00   3.8542502e+00   3.7833136e+00   5.7864301e+00   3.0876349e+00   4.3335995e+00   3.9849932e+00   6.2171149e+00   6.1161814e+00   5.9476604e+00   4.7745504e+00   9.1602089e+00   7.2398893e+00   7.3481150e+00   7.6993213e+00   7.2091578e+00   7.2629648e+00   7.8034518e+00   7.2374388e+00   6.2916671e+00   1.1060508e+01   1.2058605e+01   9.6841607e+00   7.1609246e+00   1.6382736e+01
   3.9350554e+00   3.7888525e+00   4.3718810e+00   3.8853314e+00   2.9136200e+00   3.9675076e+00   3.1114047e+00   5.0472822e+00   3.8803526e+00   3.7878297e+00   5.8218338e+00   3.1153363e+00   4.3381646e+00   4.0339281e+00   6.2032095e+00   6.0402337e+00   5.9619404e+00   4.6918469e+00   9.1617328e+00   7.4134459e+00   7.5167920e+00   7.8234465e+00   7.3172020e+00   7.3679864e+00   7.8479446e+00   7.3424764e+00   6.3298040e+00   1.0915274e+01   1.1919591e+01   9.5254272e+00   7.0719790e+00   1.6524976e+01
   4.0487344e+00   3.8037692e+00   4.5872310e+00   3.9418076e+00   2.9658281e+00   4.0292827e+00   3.1764856e+00   5.2188661e+00   3.9044964e+00   3.8024934e+00   5.8479160e+00   3.1569658e+00   4.3206292e+00   4.0783776e+00   6.1528464e+00   5.9239073e+00   5.9436660e+00   4.5956417e+00   9.1459248e+00   7.6146311e+00   7.7131688e+00   7.9519949e+00   7.4336225e+00   7.4815346e+00   7.8787765e+00   7.4610089e+00   6.3665463e+00   1.0740996e+01   1.1751167e+01   9.3381394e+00   6.9736452e+00   1.6701645e+01
   4.1442281e+00   3.8257052e+00   4.7665181e+00   3.9741330e+00   3.0283822e+00   4.0715189e+00   3.2422194e+00   5.3501324e+00   3.9198130e+00   3.8242437e+00   5.8567103e+00   3.2005642e+00   4.2861243e+00   4.1048339e+00   6.0809068e+00   5.8027227e+00   5.8976570e+00   4.5166995e+00   9.1165258e+00   7.7801061e+00   7.8753398e+00   8.0440368e+00   7.5211408e+00   7.5671855e+00   7.8845709e+00   7.5559682e+00   6.3909361e+00   1.0592039e+01   1.1605584e+01   9.1811537e+00   6.8965583e+00   1.6857773e+01
   4.2532642e+00   3.8633674e+00   4.9682344e+00   3.9937034e+00   3.1240820e+00   4.1082378e+00   3.3313281e+00   5.4840119e+00   3.9324065e+00   3.8617259e+00   5.8519867e+00   3.2610311e+00   4.2243040e+00   4.1228105e+00   5.9649119e+00   5.6383744e+00   5.8096458e+00   4.4310192e+00   9.0632961e+00   7.9616126e+00   8.0538623e+00   8.1283263e+00   7.6065926e+00   7.6510934e+00   7.8656176e+00   7.6575339e+00   6.4117897e+00   1.0421389e+01   1.1436554e+01   9.0053853e+00   6.8159401e+00   1.7042642e+01
   4.3460055e+00   3.9077927e+00   5.1361430e+00   3.9958533e+00   3.2286399e+00   4.1294266e+00   3.4202714e+00   5.5832588e+00   3.9398161e+00   3.9060263e+00   5.8359147e+00   3.3222125e+00   4.1532443e+00   4.1281259e+00   5.8380117e+00   5.4777583e+00   5.7047549e+00   4.3641746e+00   9.0003766e+00   8.1063618e+00   8.1966798e+00   8.1800530e+00   7.6644509e+00   7.7080952e+00   7.8255805e+00   7.7365872e+00   6.4240915e+00   1.0278180e+01   1.1292390e+01   8.8619198e+00   6.7546428e+00   1.7203157e+01
   4.4504512e+00   3.9735701e+00   5.3196813e+00   3.9830448e+00   3.3749783e+00   4.1421321e+00   3.5363718e+00   5.6778309e+00   3.9458364e+00   3.9716944e+00   5.8055915e+00   3.4025989e+00   4.0542041e+00   4.1240016e+00   5.6654088e+00   5.2762203e+00   5.5544401e+00   4.2986030e+00   8.9091585e+00   8.2542160e+00   8.3429221e+00   8.2134846e+00   7.7100084e+00   7.7531209e+00   7.7515979e+00   7.8155300e+00   6.4328108e+00   1.0122536e+01   1.1132535e+01   8.7113206e+00   6.6948595e+00   1.7384105e+01
   4.5406428e+00   4.0453963e+00   5.4720621e+00   3.9602593e+00   3.5278987e+00   4.1438887e+00   3.6511876e+00   5.7443118e+00   3.9504417e+00   4.0434527e+00   5.7704830e+00   3.4822060e+00   3.9544778e+00   4.1130505e+00   5.4933812e+00   5.0875199e+00   5.3991045e+00   4.2530141e+00   8.8127431e+00   8.3648535e+00   8.4525269e+00   8.2191024e+00   7.7299569e+00   7.7728965e+00   7.6614471e+00   7.8733769e+00   6.4369654e+00   9.9963451e+00   1.0999570e+01   8.5946656e+00   6.6520741e+00   1.7537063e+01
   4.6340118e+00   4.1357509e+00   5.6224395e+00   3.9271986e+00   3.7137234e+00   4.1374576e+00   3.7849120e+00   5.7982984e+00   3.9562943e+00   4.1337612e+00   5.7275978e+00   3.5746815e+00   3.8403509e+00   4.0962717e+00   5.2964387e+00   4.8818701e+00   5.2165704e+00   4.2194293e+00   8.6960118e+00   8.4584959e+00   8.5452963e+00   8.2005777e+00   7.7292137e+00   7.7721489e+00   7.5415433e+00   7.9215024e+00   6.4392685e+00   9.8775324e+00   1.0870250e+01   8.4913057e+00   6.6172115e+00   1.7688237e+01
   4.7230828e+00   4.2379289e+00   5.7576763e+00   3.8891379e+00   3.9177745e+00   4.1246374e+00   3.9267647e+00   5.8362961e+00   3.9646125e+00   4.2359157e+00   5.6830736e+00   3.6722252e+00   3.7247483e+00   4.0772069e+00   5.0950790e+00   4.6804928e+00   5.0259693e+00   4.2027728e+00   8.5695329e+00   8.5242694e+00   8.6102559e+00   8.1589371e+00   7.7063862e+00   7.7493687e+00   7.4019484e+00   7.9548888e+00   6.4409838e+00   9.7790543e+00   1.0758111e+01   8.4131817e+00   6.5934010e+00   1.7821758e+01
   4.8016764e+00   4.3412981e+00   5.8694901e+00   3.8526204e+00   4.1193893e+00   4.1091284e+00   4.0633163e+00   5.8597795e+00   3.9755712e+00   4.3392778e+00   5.6432673e+00   3.7654270e+00   3.6206564e+00   4.0598537e+00   4.9106242e+00   4.5026926e+00   4.8484664e+00   4.2022556e+00   8.4468851e+00   8.5605889e+00   8.6457292e+00   8.1026235e+00   7.6673255e+00   7.7102945e+00   7.2590437e+00   7.9733266e+00   6.4433256e+00   9.7070369e+00   1.0670914e+01   8.3637698e+00   6.5802288e+00   1.7927822e+01
   4.8847585e+00   4.4638453e+00   5.9793711e+00   3.8136412e+00   4.3536232e+00   4.0899424e+00   4.2187255e+00   5.8757005e+00   3.9921928e+00   4.4618283e+00   5.6032833e+00   3.8705531e+00   3.5121721e+00   4.0430824e+00   4.7132723e+00   4.3189256e+00   4.6558618e+00   4.2174687e+00   8.3076121e+00   8.5748047e+00   8.6587764e+00   8.0236220e+00   7.6063407e+00   7.6491422e+00   7.0892965e+00   7.9810174e+00   6.4478754e+00   9.6486111e+00   1.0593182e+01   8.3338894e+00   6.5742198e+00   1.8025124e+01
   4.9656698e+00   4.5957001e+00   6.0777492e+00   3.7779362e+00   4.6010827e+00   4.0701129e+00   4.3801714e+00   5.8840451e+00   4.0145282e+00   4.5936929e+00   5.5690154e+00   3.9786184e+00   3.4117039e+00   4.0303897e+00   4.5232513e+00   4.1481925e+00   4.4679909e+00   4.2486489e+00   8.1643725e+00   8.5634658e+00   8.6458989e+00   7.9284724e+00   7.5276788e+00   7.5700785e+00   6.9075279e+00   7.9766257e+00   6.4554774e+00   9.6112386e+00   1.0533816e+01   8.3286519e+00   6.5758777e+00   1.8102891e+01
   5.0449297e+00   4.7358914e+00   6.1656905e+00   3.7475971e+00   4.8600301e+00   4.0512289e+00   4.5469615e+00   5.8871817e+00   4.0432305e+00   4.7338966e+00   5.5423465e+00   4.0889867e+00   3.3216429e+00   4.0233802e+00   4.3433753e+00   3.9924764e+00   4.2880462e+00   4.2951377e+00   8.0187930e+00   8.5277135e+00   8.6081467e+00   7.8192873e+00   7.4328916e+00   7.4745968e+00   6.7161119e+00   7.9610516e+00   6.4669086e+00   9.5947735e+00   1.0492874e+01   8.3474152e+00   6.5841852e+00   1.8161044e+01
   5.1165015e+00   4.8708633e+00   6.2379755e+00   3.7260038e+00   5.1060136e+00   4.0359606e+00   4.7039703e+00   5.8873065e+00   4.0755260e+00   4.8688789e+00   5.5259439e+00   4.1916743e+00   3.2499431e+00   4.0231041e+00   4.1893596e+00   3.8642507e+00   4.1323421e+00   4.3505304e+00   7.8845422e+00   8.4745860e+00   8.5527232e+00   7.7085666e+00   7.3331682e+00   7.3739440e+00   6.5340916e+00   7.9377142e+00   6.4812435e+00   9.5977749e+00   1.0471446e+01   8.3849936e+00   6.5968305e+00   1.8197252e+01
   5.1873153e+00   5.0111971e+00   6.3030159e+00   3.7115167e+00   5.3588797e+00   4.0236465e+00   4.8643964e+00   5.8863277e+00   4.1137754e+00   5.0092197e+00   5.5183054e+00   4.2953741e+00   3.1899419e+00   4.0296060e+00   4.0471930e+00   3.7508298e+00   3.9872309e+00   4.4174410e+00   7.7505706e+00   8.4030947e+00   8.4784564e+00   7.5891541e+00   7.2224025e+00   7.2619473e+00   6.3474863e+00   7.9064110e+00   6.4995832e+00   9.6177083e+00   1.0465230e+01   8.4412815e+00   6.6135837e+00   1.8217383e+01
   5.2639551e+00   5.1694524e+00   6.3664655e+00   3.7048868e+00   5.6410595e+00   4.0145914e+00   5.0427282e+00   5.8855630e+00   4.1624153e+00   5.1674767e+00   5.5209760e+00   4.4091894e+00   3.1390330e+00   4.0452658e+00   3.9068908e+00   3.6447192e+00   3.8426176e+00   4.5026904e+00   7.6058085e+00   8.3055090e+00   8.3772711e+00   7.4505578e+00   7.0903740e+00   7.1282191e+00   6.1405004e+00   7.8639691e+00   6.5243739e+00   9.6582073e+00   1.0475461e+01   8.5230022e+00   6.6357981e+00   1.8221481e+01
   5.3274862e+00   5.3047059e+00   6.4139019e+00   3.7073297e+00   5.8800968e+00   4.0112245e+00   5.1935551e+00   5.8862509e+00   4.2084636e+00   5.3027250e+00   5.5326079e+00   4.5042481e+00   3.1089343e+00   4.0656654e+00   3.8024914e+00   3.5706995e+00   3.7340015e+00   4.5827747e+00   7.4870216e+00   8.2096649e+00   8.2779637e+00   7.3295754e+00   6.9725012e+00   7.0086436e+00   5.9666105e+00   7.8225956e+00   6.5489168e+00   9.7063868e+00   1.0497205e+01   8.6064218e+00   6.6569107e+00   1.8211125e+01
   5.3971373e+00   5.4562463e+00   6.4608978e+00   3.7189029e+00   6.1459372e+00   4.0125418e+00   5.3613572e+00   5.8894144e+00   4.2648274e+00   5.4542518e+00   5.5558071e+00   4.6087070e+00   3.0893369e+00   4.0962493e+00   3.7013229e+00   3.5045836e+00   3.6277943e+00   4.6795635e+00   7.3589903e+00   8.0901847e+00   8.1541892e+00   7.1918721e+00   6.8357122e+00   6.8696858e+00   5.7751637e+00   7.7714070e+00   6.5799761e+00   9.7739088e+00   1.0534563e+01   8.7132723e+00   6.6823397e+00   1.8185853e+01
   5.4603161e+00   5.5958567e+00   6.4993238e+00   3.7378171e+00   6.3892656e+00   4.0187739e+00   5.5152680e+00   5.8952496e+00   4.3211280e+00   5.5938415e+00   5.5866987e+00   4.7033121e+00   3.0841384e+00   4.1317298e+00   3.6220467e+00   3.4583985e+00   3.5437825e+00   4.7747539e+00   7.2455187e+00   7.9698438e+00   8.0295138e+00   7.0633969e+00   6.7058121e+00   6.7375550e+00   5.6020137e+00   7.7202387e+00   6.6118237e+00   9.8478982e+00   1.0580306e+01   8.8232205e+00   6.7070449e+00   1.8150818e+01
   5.5297091e+00   5.7507119e+00   6.5373009e+00   3.7680809e+00   6.6576700e+00   4.0316281e+00   5.6856812e+00   5.9057002e+00   4.3884168e+00   5.7486641e+00   5.6317415e+00   4.8067081e+00   3.0925232e+00   4.1794212e+00   3.5489305e+00   3.4227681e+00   3.4655125e+00   4.8865670e+00   7.1244404e+00   7.8257925e+00   7.8802395e+00   6.9194280e+00   6.5578621e+00   6.5868821e+00   5.4136415e+00   7.6594485e+00   6.6506712e+00   9.9424109e+00   1.0643026e+01   8.9571747e+00   6.7355283e+00   1.8099703e+01
   5.5864230e+00   5.8778735e+00   6.5653239e+00   3.8002905e+00   6.8770936e+00   4.0471075e+00   5.8257050e+00   5.9178932e+00   4.4474566e+00   5.8757909e+00   5.6773478e+00   4.8905948e+00   3.1104341e+00   4.2252911e+00   3.5000601e+00   3.4052454e+00   3.4126243e+00   4.9829825e+00   7.0286303e+00   7.6997357e+00   7.7495736e+00   6.8002414e+00   6.4336137e+00   6.4602111e+00   5.2619089e+00   7.6066258e+00   6.6852716e+00   1.0029384e+01   1.0703558e+01   9.0760909e+00   6.7595544e+00   1.8048622e+01
   5.6493748e+00   6.0190934e+00   6.5935301e+00   3.8439419e+00   7.1199374e+00   4.0698018e+00   5.9816418e+00   5.9357507e+00   4.5170293e+00   6.0169632e+00   5.7373344e+00   4.9828678e+00   3.1419671e+00   4.2835373e+00   3.4571871e+00   3.3977628e+00   3.3656516e+00   5.0946786e+00   6.9259232e+00   7.5519792e+00   7.5963653e+00   6.6670035e+00   6.2929511e+00   6.3166694e+00   5.0965879e+00   7.5451189e+00   6.7264858e+00   1.0135551e+01   1.0780032e+01   9.2171616e+00   6.7867212e+00   1.7982687e+01
   5.7122468e+00   6.1596835e+00   6.6189231e+00   3.8957947e+00   7.3610202e+00   4.0984970e+00   6.1376880e+00   5.9585569e+00   4.5905175e+00   6.1574961e+00   5.8071359e+00   5.0739824e+00   3.1856201e+00   4.3494456e+00   3.4261128e+00   3.4025302e+00   3.3310076e+00   5.2105361e+00   6.8274387e+00   7.3971022e+00   7.4357167e+00   6.5335479e+00   6.1503023e+00   6.1709657e+00   4.9354176e+00   7.4810903e+00   6.7703757e+00   1.0251053e+01   1.0865653e+01   9.3667136e+00   6.8141106e+00   1.7907718e+01
   5.7687413e+00   6.2852130e+00   6.6395871e+00   3.9493533e+00   7.5758760e+00   4.1296051e+00   6.2780088e+00   5.9836194e+00   4.6597570e+00   6.2829659e+00   5.8783130e+00   5.1548559e+00   3.2350968e+00   4.4152759e+00   3.4079684e+00   3.4169272e+00   3.3102195e+00   5.3178185e+00   6.7426173e+00   7.2524585e+00   7.2856321e+00   6.4137609e+00   6.0208523e+00   6.0386357e+00   4.7944759e+00   7.4216792e+00   6.8119365e+00   1.0362369e+01   1.0950034e+01   9.5077532e+00   6.8387357e+00   1.7833071e+01
   5.8251218e+00   6.4093822e+00   6.6583596e+00   4.0092826e+00   7.7881908e+00   4.1658273e+00   6.4180294e+00   6.0132202e+00   4.7316923e+00   6.4070676e+00   5.9573342e+00   5.2345407e+00   3.2940105e+00   4.4872107e+00   3.3988321e+00   3.4405206e+00   3.2990759e+00   5.4274606e+00   6.6615688e+00   7.1035949e+00   7.1311203e+00   6.2947171e+00   5.8909530e+00   5.9057521e+00   4.6579057e+00   7.3609096e+00   6.8552226e+00   1.0480079e+01   1.1040871e+01   9.6541478e+00   6.8631548e+00   1.7752136e+01
   5.8875914e+00   6.5452859e+00   6.6771986e+00   4.0831071e+00   8.0205229e+00   4.2121690e+00   6.5730506e+00   6.0516709e+00   4.8144853e+00   6.5428872e+00   6.0542100e+00   5.3215567e+00   3.3702250e+00   4.5741886e+00   3.3988413e+00   3.4770369e+00   3.2977043e+00   5.5514872e+00   6.5760963e+00   6.9341214e+00   6.9551612e+00   6.1637987e+00   5.7467299e+00   5.7581143e+00   4.5118036e+00   7.2921769e+00   6.9050590e+00   1.0617664e+01   1.1148794e+01   9.8222051e+00   6.8898501e+00   1.7655434e+01
   5.9436123e+00   6.6653380e+00   6.6925028e+00   4.1558105e+00   8.2259016e+00   4.2594233e+00   6.7118942e+00   6.0914601e+00   4.8913008e+00   6.6628556e+00   6.1494199e+00   5.3983934e+00   3.4481674e+00   4.6586906e+00   3.4075882e+00   3.5187063e+00   3.3060564e+00   5.6645969e+00   6.5034100e+00   6.7787139e+00   6.7937590e+00   6.0475949e+00   5.6175808e+00   5.6258251e+00   4.3858160e+00   7.2295647e+00   6.9512117e+00   1.0746963e+01   1.1251676e+01   9.9775160e+00   6.9133209e+00   1.7562846e+01
   5.9993960e+00   6.7828792e+00   6.7063893e+00   4.2341739e+00   8.4273065e+00   4.3119678e+00   6.8499434e+00   6.1362976e+00   4.9700286e+00   6.7803058e+00   6.2520634e+00   5.4737363e+00   3.5346131e+00   4.7489489e+00   3.4241956e+00   3.5682512e+00   3.3231423e+00   5.7786589e+00   6.4348272e+00   6.6213046e+00   6.6302360e+00   5.9332879e+00   5.4895539e+00   5.4946165e+00   4.2654119e+00   7.1665516e+00   6.9983340e+00   1.0880825e+01   1.1359481e+01   1.0135918e+01   6.9361265e+00   1.7465502e+01
   6.0487435e+00   6.8849770e+00   6.7176492e+00   4.3083469e+00   8.6026690e+00   4.3631266e+00   6.9718743e+00   6.1804762e+00   5.0414019e+00   6.8823167e+00   6.3493947e+00   5.5393861e+00   3.6182885e+00   4.8338894e+00   3.4452096e+00   3.6185251e+00   3.3453620e+00   5.8805038e+00   6.3773621e+00   6.4802611e+00   6.4836827e+00   5.8335363e+00   5.3770731e+00   5.3792892e+00   4.1633354e+00   7.1104415e+00   7.0408252e+00   1.1003155e+01   1.1459024e+01   1.0278729e+01   6.9557407e+00   1.7375373e+01
   6.1039459e+00   6.9968600e+00   6.7292088e+00   4.3965864e+00   8.7954846e+00   4.4256859e+00   7.1080517e+00   6.2351135e+00   5.1230231e+00   6.9940956e+00   6.4655614e+00   5.6116852e+00   3.7197433e+00   4.9345969e+00   3.4754742e+00   3.6816600e+00   3.3779063e+00   5.9952216e+00   6.3166919e+00   6.3209350e+00   6.3181008e+00   5.7236781e+00   5.2524272e+00   5.2514397e+00   4.0543344e+00   7.0474684e+00   7.0890687e+00   1.1143980e+01   1.1574712e+01   1.0440998e+01   6.9769659e+00   1.7270361e+01
   6.1587658e+00   7.1052930e+00   6.7397056e+00   4.4895792e+00   8.9832312e+00   4.4935255e+00   7.2430594e+00   6.2950320e+00   5.2057936e+00   7.1024178e+00   6.5885761e+00   5.6822676e+00   3.8285319e+00   5.0405855e+00   3.5123029e+00   3.7512870e+00   3.4180323e+00   6.1097138e+00   6.2602637e+00   6.1615509e+00   6.1524301e+00   5.6165937e+00   5.1302030e+00   5.1260308e+00   3.9517660e+00   6.9849252e+00   7.1375233e+00   1.1287608e+01   1.1693807e+01   1.0604284e+01   6.9972040e+00   1.7161968e+01
   6.2131501e+00   7.2099829e+00   6.7492463e+00   4.5869704e+00   9.1655835e+00   4.5666091e+00   7.3767860e+00   6.3602665e+00   5.2894498e+00   7.2069910e+00   6.7182013e+00   5.7510684e+00   3.9441983e+00   5.1516663e+00   3.5552167e+00   3.8269103e+00   3.4652938e+00   6.2236076e+00   6.2080936e+00   6.0027480e+00   5.9873405e+00   5.5125469e+00   5.0108123e+00   5.0034951e+00   3.8558659e+00   6.9230854e+00   7.1859226e+00   1.1433426e+01   1.1815773e+01   1.0767885e+01   7.0163649e+00   1.7050647e+01
   6.2670450e+00   7.3106543e+00   6.7579304e+00   4.6883887e+00   9.3422445e+00   4.6448862e+00   7.5091294e+00   6.4308309e+00   5.3737310e+00   7.3075399e+00   6.8541854e+00   5.8180287e+00   4.0662656e+00   5.2676409e+00   3.6037279e+00   3.9080312e+00   3.5192274e+00   6.3365505e+00   6.1601830e+00   5.8451455e+00   5.8234818e+00   5.4117819e+00   4.8946470e+00   4.8842450e+00   3.7668406e+00   6.8622150e+00   7.2340013e+00   1.1580821e+01   1.1940069e+01   1.0931111e+01   7.0343685e+00   1.6936840e+01
