   3.1896725e+00   3.9796324e+00   2.5424270e+00   2.5612840e+00   3.3180627e+00   3.0164324e+00   3.4013902e+00   3.1648456e+00   2.9914184e+00   3.9790316e+00   4.2306941e+00   4.1546657e+00   3.0586002e+00   3.0790368e+00   3.7078889e+00   4.8984171e+00   3.7329985e+00   5.0630523e+00   8.4618679e+00   5.8180824e+00   6.0452535e+00   6.0519062e+00   5.7357385e+00   5.8715748e+00   6.6981764e+00   5.9571768e+00   5.0735239e+00   1.2216348e+01   1.2894576e+01   1.0853174e+01   8.4646404e+00   1.7008657e+01
   3.1516290e+00   3.9914042e+00   2.5279311e+00   2.6257270e+00   3.2959517e+00   3.0579021e+00   3.3581602e+00   3.2213185e+00   3.0343655e+00   3.9910642e+00   4.3357760e+00   4.0154597e+00   3.1556974e+00   3.1606745e+00   3.9421074e+00   5.0593721e+00   3.8806548e+00   5.1177886e+00   8.4984625e+00   5.7605372e+00   5.9771782e+00   6.0683471e+00   5.7531625e+00   5.8817188e+00   6.7294255e+00   6.0083499e+00   5.1429588e+00   1.2278763e+01   1.2983908e+01   1.0926030e+01   8.4413504e+00   1.6738101e+01
   3.1107983e+00   4.0020930e+00   2.5175550e+00   2.7027691e+00   3.2667195e+00   3.1081307e+00   3.3074250e+00   3.2913386e+00   3.0855484e+00   4.0020487e+00   4.4599248e+00   3.8545759e+00   3.2696761e+00   3.2553925e+00   4.2146401e+00   5.2442254e+00   4.0552818e+00   5.1768890e+00   8.5435708e+00   5.7033588e+00   5.9078930e+00   6.0939406e+00   5.7801406e+00   5.9003307e+00   6.7712740e+00   6.0713829e+00   5.2246599e+00   1.2343776e+01   1.3080939e+01   1.1001927e+01   8.4099214e+00   1.6432662e+01
   3.0770490e+00   4.0087278e+00   2.5153026e+00   2.7759730e+00   3.2361410e+00   3.1565627e+00   3.2603221e+00   3.3606519e+00   3.1340552e+00   4.0089473e+00   4.5763272e+00   3.7076197e+00   3.3756703e+00   3.3423579e+00   4.4656218e+00   5.4117013e+00   4.2191445e+00   5.2262649e+00   8.5877970e+00   5.6615202e+00   5.8550526e+00   6.1246452e+00   5.8123619e+00   5.9249534e+00   6.8157102e+00   6.1333699e+00   5.3009767e+00   1.2395146e+01   1.3162565e+01   1.1061978e+01   8.3761465e+00   1.6161672e+01
   3.0453332e+00   4.0119419e+00   2.5226254e+00   2.8588527e+00   3.1982742e+00   3.2123015e+00   3.2085353e+00   3.4427941e+00   3.1888840e+00   4.0124383e+00   4.7061691e+00   3.5487039e+00   3.4926703e+00   3.4370532e+00   4.7397249e+00   5.5908745e+00   4.4019970e+00   5.2735945e+00   8.6394560e+00   5.6300365e+00   5.8117271e+00   6.1675287e+00   5.8571814e+00   5.9615989e+00   6.8717237e+00   6.2063593e+00   5.3858492e+00   1.2439955e+01   1.3241422e+01   1.1114588e+01   8.3328487e+00   1.5879127e+01
   3.0225740e+00   4.0106404e+00   2.5401104e+00   2.9364411e+00   3.1597855e+00   3.2654423e+00   3.1618455e+00   3.5237022e+00   3.2402008e+00   4.0113735e+00   4.8257142e+00   3.4077424e+00   3.5989514e+00   3.5218439e+00   4.9858292e+00   5.7475472e+00   4.5703037e+00   5.3089346e+00   8.6893097e+00   5.6172867e+00   5.7885104e+00   6.2162173e+00   5.9078704e+00   6.0050674e+00   6.9298836e+00   6.2778096e+00   5.4638499e+00   1.2467711e+01   1.3300838e+01   1.1147611e+01   8.2868933e+00   1.5639964e+01
   3.0050740e+00   4.0030240e+00   2.5778819e+00   3.0319026e+00   3.1086158e+00   3.3322659e+00   3.1073869e+00   3.6294861e+00   3.3034737e+00   4.0040146e+00   4.9698808e+00   3.2458645e+00   3.7247178e+00   3.6206080e+00   5.2731206e+00   5.9236977e+00   4.7729747e+00   5.3391716e+00   8.7525346e+00   5.6264903e+00   5.7857073e+00   6.2888154e+00   5.9831315e+00   6.0720524e+00   7.0094311e+00   6.3706498e+00   5.5579425e+00   1.2480493e+01   1.3352253e+01   1.1164022e+01   8.2221098e+00   1.5383086e+01
   3.0009656e+00   3.9900258e+00   2.6305719e+00   3.1185525e+00   3.0589014e+00   3.3945149e+00   3.0616602e+00   3.7326866e+00   3.3612477e+00   3.9912134e+00   5.0976194e+00   3.1115624e+00   3.8331804e+00   3.7043782e+00   5.5169826e+00   6.0651382e+00   4.9519077e+00   5.3522114e+00   8.8115588e+00   5.6621588e+00   5.8113726e+00   6.3686029e+00   6.0654593e+00   6.1474914e+00   7.0897249e+00   6.4606741e+00   5.6416452e+00   1.2468334e+01   1.3374806e+01   1.1152252e+01   8.1540485e+00   1.5190565e+01
   3.0126610e+00   3.9682581e+00   2.7149149e+00   3.2150327e+00   3.0007290e+00   3.4659807e+00   3.0164757e+00   3.8577876e+00   3.4263572e+00   3.9696160e+00   5.2357733e+00   2.9789866e+00   3.9459353e+00   3.7901078e+00   5.7658740e+00   6.1974208e+00   5.1440037e+00   5.3475880e+00   8.8787275e+00   5.7385608e+00   5.8777408e+00   6.4760067e+00   6.1756938e+00   6.2508235e+00   7.1888371e+00   6.5691735e+00   5.7331275e+00   1.2422375e+01   1.3366993e+01   1.1103192e+01   8.0654874e+00   1.5030277e+01
   3.0444827e+00   3.9398828e+00   2.8280966e+00   3.3068145e+00   2.9442570e+00   3.5366260e+00   2.9816835e+00   3.9900899e+00   3.4897222e+00   3.9413425e+00   5.3623283e+00   2.8738173e+00   4.0428137e+00   3.8628648e+00   5.9747891e+00   6.2915950e+00   5.3173419e+00   5.3199603e+00   8.9432898e+00   5.8563158e+00   5.9871708e+00   6.6008135e+00   6.3029616e+00   6.3723733e+00   7.2933490e+00   6.6832471e+00   5.8188440e+00   1.2338100e+01   1.3318326e+01   1.1012143e+01   7.9650618e+00   1.4943654e+01
   3.0985672e+00   3.9068438e+00   2.9718212e+00   3.3909863e+00   2.8944586e+00   3.6044844e+00   2.9608999e+00   4.1277721e+00   3.5501177e+00   3.9083274e+00   5.4729215e+00   2.8018444e+00   4.1189200e+00   3.9200464e+00   6.1339794e+00   6.3403657e+00   5.4644651e+00   5.2682367e+00   9.0016797e+00   6.0162487e+00   6.1406975e+00   6.7410484e+00   6.4448665e+00   6.5098879e+00   7.3985878e+00   6.8012505e+00   5.8969925e+00   1.2213107e+01   1.3225086e+01   1.0877231e+01   7.8536928e+00   1.4939583e+01
   3.1631011e+00   3.8773018e+00   3.1185984e+00   3.4546775e+00   2.8618611e+00   3.6586023e+00   2.9569595e+00   4.2477008e+00   3.5985026e+00   3.8787398e+00   5.5517583e+00   2.7700186e+00   4.1642197e+00   3.9552129e+00   6.2246067e+00   6.3420766e+00   5.5639751e+00   5.2056013e+00   9.0435349e+00   6.1842183e+00   6.3047674e+00   6.8701000e+00   6.5743443e+00   6.6367031e+00   7.4843433e+00   6.9033913e+00   5.9566766e+00   1.2074485e+01   1.3109518e+01   1.0728413e+01   7.7514254e+00   1.5004395e+01
